year,make,model,trim,body,transmission,state,odometer,color,sellingprice,odometer_custom
2013,Ford,Taurus,SEL,sedan,automatic,il,60565.0,red,12600.0,60k-80k
2011,Suzuki,SX4,LE,sedan,automatic,pr,35533.0,gray,5200.0,20k-40k
2012,Ford,Escape,XLT,suv,automatic,mn,35778.0,gray,15200.0,20k-40k
2012,Ford,Escape,XLT,suv,automatic,il,63657.0,gold,14000.0,60k-80k
2012,BMW,X5,xDrive35d,suv,automatic,ca,31898.0,gray,36750.0,20k-40k
2012,BMW,M3,Base,coupe,automatic,ca,31514.0,gray,40750.0,20k-40k
2011,Buick,LaCrosse,CXL,sedan,automatic,il,54857.0,red,13100.0,40k-60k
2015,Chevrolet,Silverado 3500HD,Work Truck,cab,automatic,pa,17601.0,white,37500.0,0-20k
2014,Hyundai,Santa Fe Sport,Sport,suv,automatic,nv,19885.0,gray,20250.0,0-20k
2012,Land Rover,Range Rover Evoque,Pure Plus,suv,automatic,pa,14632.0,red,38000.0,0-20k
2012,Chevrolet,Sonic,LT,sedan,automatic,ga,60572.0,white,8000.0,60k-80k
2012,Acura,TSX,Base,sedan,,pa,22948.0,silver,16700.0,20k-40k
2011,Dodge,Avenger,Mainstreet,sedan,automatic,ga,39886.0,black,8400.0,20k-40k
2013,Audi,A4,2.0T Premium quattro,sedan,automatic,tx,27745.0,silver,24200.0,20k-40k
2012,Ford,Edge,SE,suv,automatic,nv,92454.0,silver,11750.0,80k-100k
2012,Kia,Optima,EX Turbo,sedan,,pa,32745.0,white,14000.0,20k-40k
2010,Dodge,Challenger,R/T,coupe,,pa,77731.0,black,16000.0,60k-80k
2011,Nissan,370Z,Base,coupe,manual,fl,14745.0,silver,23800.0,0-20k
2013,Mercedes-Benz,C-Class,C250 Sport,sedan,automatic,ca,27235.0,white,22000.0,20k-40k
2012,Honda,Accord,LX,sedan,automatic,il,15766.0,brown,12200.0,0-20k
2013,Chrysler,200,Touring,sedan,automatic,mi,13710.0,red,11800.0,0-20k
2010,Dodge,Charger,SXT Fleet,sedan,automatic,wi,99531.0,gray,6400.0,80k-100k
2012,Chevrolet,Colorado,Work Truck,cab,automatic,tx,30391.0,white,3100.0,20k-40k
2012,Mercedes-Benz,E-Class,E350 Luxury 4MATIC,sedan,,tn,53516.0,gray,23250.0,40k-60k
2012,Toyota,RAV4,Base,suv,automatic,pa,59662.0,silver,13400.0,40k-60k
2014,Ford,Fiesta,Titanium,sedan,automatic,il,15260.0,black,13100.0,0-20k
2015,Toyota,Corolla,LE,sedan,automatic,nv,14824.0,black,14400.0,0-20k
2014,Subaru,Legacy,2.5i Limited PZEV,sedan,,fl,20671.0,red,20200.0,20k-40k
2012,Toyota,Camry,LE,sedan,automatic,tn,20582.0,black,12100.0,20k-40k
2013,Nissan,Maxima,3.5 SV,sedan,automatic,pa,60231.0,—,12200.0,60k-80k
2014,Jeep,Cherokee,Limited,suv,automatic,fl,16720.0,white,24800.0,0-20k
2012,Nissan,Leaf,SL,hatchback,automatic,co,24098.0,burgundy,10700.0,20k-40k
2012,BMW,5 Series,535i,sedan,automatic,ca,34146.0,black,34000.0,20k-40k
2011,Ford,Edge,SE,suv,automatic,md,70522.0,black,11200.0,60k-80k
2012,Acura,TL,SH-AWD,sedan,automatic,ga,59521.0,white,21900.0,40k-60k
2012,Ford,F-150,XLT,supercrew,automatic,nv,45090.0,white,22000.0,40k-60k
2014,Kia,Rio,LX,sedan,automatic,fl,20924.0,red,10000.0,20k-40k
2012,Chevrolet,Volt,Base,hatchback,automatic,oh,37192.0,black,13000.0,20k-40k
2011,Chevrolet,Traverse,LS,suv,automatic,ca,84591.0,white,14300.0,80k-100k
2013,Ford,F-150,King Ranch,supercrew,automatic,il,58314.0,white,32500.0,40k-60k
2012,Jeep,Wrangler,Unlimited Sport,suv,automatic,pa,44641.0,green,19000.0,40k-60k
2014,Chevrolet,Traverse,LS,suv,automatic,la,46152.0,gray,15000.0,40k-60k
2013,Nissan,Armada,SL,suv,automatic,pa,29380.0,black,25000.0,20k-40k
2011,Nissan,Maxima,3.5 SV,sedan,,pa,47862.0,red,14600.0,40k-60k
2012,Chevrolet,Malibu,LT,sedan,,tx,99016.0,brown,6700.0,80k-100k
2014,Subaru,Legacy,2.5i Premium PZEV,sedan,automatic,fl,15960.0,blue,17800.0,0-20k
2012,Chevrolet,Cruze,2LT,sedan,automatic,tx,38957.0,gold,10900.0,20k-40k
2014,Ram,3500,SLT,cab,automatic,nj,22778.0,white,37400.0,20k-40k
2012,Jeep,Grand Cherokee,Laredo,suv,automatic,fl,35851.0,black,21200.0,20k-40k
2013,Lexus,RX 350,Base,suv,automatic,fl,13749.0,blue,33200.0,0-20k
2012,Honda,Accord,LX-P,sedan,automatic,nj,33498.0,white,13400.0,20k-40k
2014,Toyota,Camry,LE,sedan,automatic,fl,9600.0,gold,16100.0,0-20k
2012,Hyundai,Genesis,3.8,sedan,automatic,fl,65404.0,black,14500.0,60k-80k
2013,Toyota,RAV4,LE,suv,automatic,fl,54034.0,silver,15800.0,40k-60k
2014,Ford,Taurus,Limited,sedan,automatic,tx,42802.0,silver,17800.0,40k-60k
2013,Hyundai,Sonata,GLS,sedan,automatic,fl,20177.0,black,11500.0,20k-40k
2014,Lincoln,MKT,Base,wagon,automatic,tx,34968.0,—,25000.0,20k-40k
2010,Chevrolet,Camaro,2LT,coupe,automatic,ca,120645.0,gray,12800.0,More than 100k
2013,Ford,Edge,SEL,suv,automatic,ny,34576.0,gray,21000.0,20k-40k
2012,Chevrolet,Tahoe,LS,suv,automatic,ne,98098.0,white,18000.0,80k-100k
2014,Nissan,Altima,2.5 S,sedan,automatic,tx,35040.0,silver,14000.0,20k-40k
2011,Jaguar,XJ,Supercharged,sedan,automatic,nj,27909.0,gray,44250.0,20k-40k
2015,Audi,A3,1.8 TFSI Premium,sedan,automatic,il,5089.0,black,23500.0,0-20k
2014,Kia,Forte,LX,sedan,automatic,va,31535.0,gray,9700.0,20k-40k
2014,Toyota,Camry,LE,sedan,automatic,mo,14019.0,gray,15500.0,0-20k
2012,Infiniti,G Sedan,G37 Journey,sedan,automatic,tn,38655.0,white,21400.0,20k-40k
2013,Ford,Explorer,Base,suv,automatic,nj,26109.0,black,22700.0,20k-40k
2013,Dodge,Charger,SE,sedan,automatic,mo,58020.0,white,13800.0,40k-60k
2012,Kia,Soul,Base,wagon,manual,tx,38568.0,white,7600.0,20k-40k
2011,Jeep,Patriot,Sport,suv,automatic,nc,62198.0,black,9700.0,60k-80k
2014,Nissan,Versa,1.6 SV,sedan,automatic,ca,11442.0,black,10500.0,0-20k
2012,Lexus,IS 250,Base,sedan,automatic,fl,25066.0,off-white,21000.0,20k-40k
2014,GMC,Savana Cargo,2500,van,,ca,10632.0,white,20700.0,0-20k
2012,Chevrolet,Silverado 1500,LTZ,cab,automatic,tn,25869.0,black,29200.0,20k-40k
2014,Kia,Optima,LX,sedan,automatic,tn,32146.0,silver,15000.0,20k-40k
2012,Chevrolet,Sonic,LT,hatchback,automatic,wi,37204.0,black,6300.0,20k-40k
2012,Nissan,Altima,2.5,sedan,automatic,fl,30289.0,white,13800.0,20k-40k
2012,Ford,F-150,XLT,supercrew,automatic,tn,94184.0,—,16700.0,80k-100k
2014,Buick,Enclave,Leather Group,suv,automatic,il,28328.0,white,32500.0,20k-40k
2012,Nissan,Frontier,PRO-4X,cab,automatic,ga,51406.0,white,19400.0,40k-60k
2012,Ford,Fusion,SE,sedan,automatic,mn,51499.0,silver,11700.0,40k-60k
2012,Volkswagen,Passat,SE,sedan,automatic,fl,77059.0,black,9400.0,60k-80k
2012,Dodge,Journey,SXT,suv,automatic,wi,44036.0,black,11900.0,40k-60k
2012,Mercedes-Benz,C-Class,C250,coupe,automatic,ca,24472.0,—,22750.0,20k-40k
2013,Subaru,Impreza WRX,STI,sedan,manual,ca,22006.0,blue,29000.0,20k-40k
2014,Mercedes-Benz,E-Class,E350 Luxury,sedan,automatic,nv,26227.0,white,40500.0,20k-40k
2012,Honda,Civic,EX,sedan,automatic,pa,35973.0,gray,12400.0,20k-40k
2013,Kia,Soul,Base,wagon,,fl,31121.0,black,9900.0,20k-40k
2011,Toyota,Camry,LE,sedan,automatic,tx,57937.0,silver,11300.0,40k-60k
2013,Toyota,RAV4,LE,suv,automatic,fl,53890.0,silver,16200.0,40k-60k
2014,Ford,E-Series Van,E-150,van,automatic,il,8288.0,white,20800.0,0-20k
2013,Ford,F-150,XLT,supercrew,automatic,oh,46101.0,white,9900.0,40k-60k
2014,Chevrolet,Captiva Sport,LS Fleet,suv,automatic,fl,27208.0,silver,15400.0,20k-40k
2013,Chevrolet,Spark,2LT,hatchback,automatic,nv,13411.0,black,9700.0,0-20k
2011,Toyota,RAV4,Base,suv,automatic,oh,34443.0,gold,13300.0,20k-40k
2012,Nissan,Altima,2.5 S,sedan,,ab,73276.0,blue,9800.0,60k-80k
2013,Kia,Rio,LX,sedan,automatic,tx,81874.0,silver,5500.0,80k-100k
2014,Jeep,Compass,Sport,suv,automatic,fl,16620.0,brown,14400.0,0-20k
2014,Ford,Escape,Titanium,suv,,tx,32047.0,gray,19600.0,20k-40k
2012,Ford,Taurus,SHO,sedan,automatic,mn,38692.0,—,23400.0,20k-40k
2013,Dodge,Avenger,SE,sedan,automatic,pa,28050.0,gray,10100.0,20k-40k
2013,Kia,Optima,EX Hybrid,sedan,automatic,ca,21258.0,white,16400.0,20k-40k
2012,Honda,Civic,EX,sedan,automatic,il,27830.0,gray,13000.0,20k-40k
2014,Chevrolet,Impala Limited,LT Fleet,sedan,automatic,tx,22763.0,silver,14000.0,20k-40k
2014,Jeep,Compass,Sport,suv,automatic,fl,18484.0,red,14600.0,0-20k
2014,Ram,1500,Tradesman,cab,automatic,tx,29423.0,white,18000.0,20k-40k
2011,Audi,S4,Premium Plus quattro,sedan,automatic,ga,59914.0,blue,28200.0,40k-60k
2014,Cadillac,Escalade,Luxury,suv,automatic,tx,38615.0,black,46500.0,20k-40k
2012,Acura,RDX,Base,suv,,pa,38478.0,white,22000.0,20k-40k
2010,Ford,F-150,XLT,supercrew,,ab,40038.0,white,18750.0,40k-60k
2013,Subaru,Forester,2.5X PZEV,suv,automatic,fl,19053.0,silver,15500.0,0-20k
2010,GMC,Yukon XL,Denali,suv,manual,pa,85553.0,black,26200.0,80k-100k
2014,Subaru,Impreza,2.0i Premium PZEV,sedan,automatic,ca,10982.0,black,16800.0,0-20k
2013,Kia,Rio,LX,hatchback,automatic,tn,33403.0,white,9600.0,20k-40k
2011,Lexus,ES 350,Base,sedan,automatic,ca,39601.0,gold,16400.0,20k-40k
2013,Chrysler,Town and Country,Touring,van,automatic,wi,47335.0,gray,9500.0,40k-60k
2014,Jaguar,XF,Base,sedan,,nj,15709.0,white,34000.0,0-20k
2013,Chevrolet,Silverado 1500,LT,cab,automatic,tx,31554.0,white,25500.0,20k-40k
2012,Nissan,Sentra,2.0 SR,sedan,,ca,53992.0,white,8500.0,40k-60k
2014,Toyota,Camry,LE,sedan,automatic,co,22641.0,silver,14300.0,20k-40k
2012,Ford,Flex,SE,wagon,automatic,tn,32023.0,red,18500.0,20k-40k
2014,Dodge,Journey,SXT,suv,automatic,pa,24427.0,white,15900.0,20k-40k
2011,BMW,3 Series,328i,sedan,automatic,ca,48801.0,black,14500.0,40k-60k
2015,Kia,Optima,LX,sedan,automatic,tx,2162.0,white,16400.0,0-20k
2010,Mitsubishi,Lancer,ES,sedan,automatic,pa,52127.0,black,8400.0,40k-60k
2013,Volkswagen,Tiguan,S 4Motion,suv,automatic,mo,58420.0,white,12400.0,40k-60k
2010,Nissan,Armada,Titanium,suv,automatic,fl,87102.0,black,18000.0,80k-100k
2012,Nissan,Quest,SV,van,,ca,32055.0,white,17000.0,20k-40k
2014,Honda,Odyssey,LX,van,automatic,fl,35895.0,silver,21000.0,20k-40k
2012,Ford,E-Series Van,E-250,van,automatic,md,52017.0,white,16800.0,40k-60k
2013,Acura,ILX,Hybrid w/Technology Package,sedan,,pa,40277.0,black,16900.0,40k-60k
2014,Kia,Forte,LX,sedan,automatic,oh,17518.0,red,12800.0,0-20k
2014,Chevrolet,Spark,1LT,hatchback,automatic,fl,29375.0,blue,8300.0,20k-40k
2012,GMC,Acadia,SLT-1,suv,automatic,mi,21531.0,black,28000.0,20k-40k
2012,Lexus,ES 350,Base,sedan,automatic,fl,29371.0,gray,22400.0,20k-40k
2013,Scion,FR-S,Base,coupe,manual,ca,23274.0,orange,19250.0,20k-40k
2013,Lexus,RX 350,Base,suv,automatic,fl,42090.0,white,29000.0,40k-60k
2012,Nissan,Maxima,3.5 SV,sedan,automatic,co,27611.0,blue,19100.0,20k-40k
2011,Ford,F-250 Super Duty,Lariat,cab,automatic,ga,127924.0,white,18900.0,More than 100k
2011,Chevrolet,HHR,LT,wagon,automatic,fl,72853.0,red,6300.0,60k-80k
2014,Subaru,Tribeca,3.6R Limited,suv,automatic,nj,10137.0,blue,30100.0,0-20k
2012,Nissan,Rogue,SV,suv,automatic,ga,34652.0,white,13400.0,20k-40k
2010,Honda,Accord,EX-L V-6,sedan,automatic,nc,94400.0,white,9600.0,80k-100k
2011,Infiniti,G Coupe,G37,coupe,automatic,ca,30907.0,black,18250.0,20k-40k
2010,BMW,5 Series,535i,sedan,automatic,md,62037.0,black,16000.0,60k-80k
2014,Chevrolet,Impala Limited,LT Fleet,sedan,automatic,il,17224.0,gray,13700.0,0-20k
2013,GMC,Sierra 1500,SLE,cab,automatic,mi,22592.0,gray,25800.0,20k-40k
2013,Chevrolet,Suburban,LTZ 1500,suv,automatic,fl,62296.0,gray,30200.0,60k-80k
2012,Nissan,Altima,2.5,sedan,automatic,mo,32249.0,gold,13200.0,20k-40k
2012,Chevrolet,Impala,LT Fleet,sedan,automatic,ms,77847.0,white,6000.0,60k-80k
2014,Toyota,Camry,LE,sedan,automatic,fl,17170.0,blue,15600.0,0-20k
2011,Chevrolet,Silverado 1500,LT,cab,automatic,mo,26102.0,blue,26900.0,20k-40k
2014,Kia,Optima,LX,sedan,automatic,oh,19060.0,silver,14500.0,0-20k
2011,Mazda,Mazda2,Touring,hatchback,,qc,127428.0,silver,4800.0,More than 100k
2012,Infiniti,G Sedan,G37x,sedan,automatic,wa,29595.0,black,20100.0,20k-40k
2011,Cadillac,Escalade,Premium,suv,automatic,ca,29602.0,black,40750.0,20k-40k
2012,Hyundai,Elantra,Limited,sedan,,pa,29815.0,gray,12800.0,20k-40k
2013,Hyundai,Elantra,GLS,sedan,,pa,21337.0,beige,11300.0,20k-40k
2011,Ford,Fusion,SE,sedan,automatic,tx,81739.0,gray,8600.0,80k-100k
2014,Chevrolet,Impala Limited,LT Fleet,sedan,automatic,pa,9986.0,black,14600.0,0-20k
2012,Lexus,IS 250 C,Base,convertible,automatic,fl,14971.0,blue,32000.0,0-20k
2010,Suzuki,SX4,LE,sedan,automatic,pr,29220.0,gray,5000.0,20k-40k
2011,Hyundai,Elantra,GLS PZEV,sedan,,qc,107233.0,silver,7500.0,More than 100k
2012,Honda,Accord,EX-L V-6,sedan,automatic,nj,33905.0,gray,15500.0,20k-40k
2014,Nissan,Sentra,FE+ S,sedan,automatic,ga,4583.0,purple,11600.0,0-20k
2014,Chevrolet,Impala Limited,LTZ Fleet,sedan,automatic,mi,22096.0,black,14600.0,20k-40k
2010,Subaru,Impreza,2.5i Premium,sedan,automatic,fl,97308.0,black,4900.0,80k-100k
2011,Honda,CR-V,EX,suv,automatic,nj,32737.0,silver,15200.0,20k-40k
2013,Nissan,Frontier,SV,cab,automatic,tx,33764.0,white,20900.0,20k-40k
2013,Ford,Fusion,Titanium,sedan,automatic,il,28594.0,white,18500.0,20k-40k
2013,Infiniti,FX,FX37,suv,automatic,fl,39665.0,gray,27200.0,20k-40k
2013,Ford,Edge,SEL,suv,automatic,mi,8205.0,gray,23100.0,0-20k
2011,Ford,Expedition,EL Limited,suv,automatic,co,44509.0,silver,28900.0,40k-60k
2011,Ford,Edge,SEL,suv,automatic,mn,88621.0,—,12200.0,80k-100k
2014,Jeep,Compass,Sport,suv,automatic,md,25677.0,white,14000.0,20k-40k
2012,Mazda,Mazda6,i Sport,sedan,automatic,ca,33224.0,gray,11500.0,20k-40k
2011,Nissan,Xterra,S,suv,automatic,mn,36439.0,gray,16700.0,20k-40k
2012,Infiniti,G Coupe,G37x,coupe,automatic,nj,20265.0,black,23500.0,20k-40k
2012,Honda,Accord,EX-L,sedan,automatic,in,37850.0,black,16000.0,20k-40k
2011,Cadillac,SRX,Base,suv,automatic,fl,44713.0,black,18700.0,40k-60k
2011,Nissan,Rogue,SV,suv,automatic,tx,45992.0,—,13800.0,40k-60k
2013,Ford,Focus,SE,sedan,automatic,fl,28780.0,red,10900.0,20k-40k
2011,Scion,tC,Base,hatchback,automatic,tn,79625.0,blue,8900.0,60k-80k
2014,Chevrolet,Silverado 1500,Z71 LT,cab,automatic,tx,19597.0,brown,23000.0,0-20k
2013,Lexus,CT 200h,Base,hatchback,automatic,nj,14704.0,white,23500.0,0-20k
2013,BMW,X3,xDrive35i,suv,automatic,wa,33282.0,white,35250.0,20k-40k
2013,Ford,F-150,XLT,supercrew,,pa,37179.0,silver,26800.0,20k-40k
2012,Hyundai,Sonata,GLS,sedan,automatic,tn,21670.0,black,11300.0,20k-40k
2013,BMW,3 Series,328i,sedan,,fl,45435.0,black,22600.0,40k-60k
2013,Acura,RDX,Base,suv,,pa,48684.0,silver,23100.0,40k-60k
2013,Chevrolet,Impala,LT Fleet,sedan,automatic,ms,57421.0,silver,9700.0,40k-60k
2014,Jeep,Compass,Sport,suv,automatic,ne,20423.0,white,16300.0,20k-40k
2011,Ford,Fusion,SEL,sedan,automatic,pa,66387.0,—,8700.0,60k-80k
2013,Ford,Focus,SE,sedan,automatic,fl,53744.0,silver,9000.0,40k-60k
2013,Toyota,Tundra,Tundra,cab,automatic,mo,16012.0,gray,28900.0,0-20k
2014,Kia,Sorento,LX,suv,automatic,wi,25254.0,black,18600.0,20k-40k
2014,Ford,F-150,XLT,supercrew,automatic,mi,18520.0,gray,33800.0,0-20k
2013,Jeep,Wrangler,Unlimited Sahara,suv,automatic,az,32759.0,white,28400.0,20k-40k
2012,Ford,Taurus,SEL,sedan,automatic,tx,80247.0,—,12600.0,80k-100k
2010,Toyota,Highlander,Base,suv,automatic,va,45166.0,silver,18400.0,40k-60k
2014,Jeep,Wrangler,Unlimited Sahara,suv,automatic,fl,2939.0,gray,33200.0,0-20k
2015,Volvo,S60,T5,sedan,automatic,co,11287.0,white,26000.0,0-20k
2011,BMW,3 Series,328i xDrive,sedan,,on,71156.0,white,19200.0,60k-80k
2013,Lincoln,MKS,Base,sedan,automatic,il,27454.0,brown,21200.0,20k-40k
2012,Nissan,Altima,2.5 S,sedan,automatic,fl,36849.0,white,12200.0,20k-40k
2013,Ford,Explorer,XLT,suv,automatic,tx,26395.0,silver,25700.0,20k-40k
2010,Toyota,Venza,Base,wagon,automatic,ca,72930.0,blue,4500.0,60k-80k
2012,Nissan,Altima,2.5 S,sedan,automatic,ca,62752.0,silver,9800.0,60k-80k
2014,Nissan,Altima,2.5 S,sedan,automatic,ca,3036.0,black,15500.0,0-20k
2013,Chevrolet,Captiva Sport,LT Fleet,suv,automatic,ga,44776.0,beige,13100.0,40k-60k
2014,Dodge,Avenger,SE,sedan,automatic,tn,14181.0,black,14000.0,0-20k
2013,Dodge,Avenger,SE,sedan,automatic,pa,53629.0,silver,9900.0,40k-60k
2010,Nissan,Titan,LE,cab,automatic,ca,37488.0,white,20750.0,20k-40k
2013,Kia,Rio,LX,hatchback,automatic,fl,51725.0,white,8700.0,40k-60k
2013,Dodge,Avenger,SXT,sedan,automatic,mo,60460.0,—,10300.0,60k-80k
2012,BMW,3 Series,335is,convertible,automatic,ca,17037.0,gray,35500.0,0-20k
2013,Ford,Escape,S,suv,automatic,pa,104022.0,silver,9700.0,More than 100k
2012,Kia,Optima,Hybrid,sedan,automatic,fl,34902.0,silver,12800.0,20k-40k
2013,Ford,Focus,SE,hatchback,automatic,nj,39801.0,black,11000.0,20k-40k
2013,Ford,Escape,SE,suv,automatic,in,41721.0,black,14400.0,40k-60k
2012,Toyota,Corolla,LE,sedan,automatic,fl,34630.0,black,9300.0,20k-40k
2011,Audi,Q7,TDI Premium quattro,suv,automatic,ca,55908.0,—,27500.0,40k-60k
2012,Toyota,Camry,SE,sedan,automatic,ca,39452.0,white,14250.0,20k-40k
2014,Chrysler,300,Base,sedan,automatic,co,16034.0,burgundy,19300.0,0-20k
2012,Nissan,Sentra,SE-R,sedan,,pa,39868.0,black,10800.0,20k-40k
2011,Chevrolet,Camaro,2SS,convertible,,pa,23911.0,black,24100.0,20k-40k
2013,Ford,F-150,XL,cab,automatic,tx,66002.0,white,12900.0,60k-80k
2014,Jeep,Cherokee,Latitude,suv,automatic,tx,11574.0,blue,18700.0,0-20k
2014,Chrysler,Town and Country,Touring,van,automatic,va,17420.0,silver,19500.0,0-20k
2014,Chevrolet,Impala Limited,LTZ Fleet,sedan,,pa,16292.0,white,14600.0,0-20k
2013,Chevrolet,Equinox,LS,suv,automatic,fl,81279.0,—,11400.0,80k-100k
2014,Chevrolet,Traverse,LT,suv,automatic,il,15881.0,gray,21500.0,0-20k
2014,Kia,Soul,+,wagon,automatic,oh,11317.0,green,13900.0,0-20k
2012,Honda,Odyssey,EX-L,van,automatic,fl,36352.0,silver,22000.0,20k-40k
2012,Subaru,Legacy,3.6R Limited,sedan,automatic,ny,56839.0,gray,17000.0,40k-60k
2014,BMW,M6 Gran Coupe,Base,sedan,automatic,wi,4760.0,,86000.0,0-20k
2012,Ford,Fusion,SE,sedan,automatic,fl,64464.0,silver,9400.0,60k-80k
2012,Honda,Civic,LX,sedan,automatic,il,33925.0,gray,11500.0,20k-40k
2011,BMW,3 Series,328i,sedan,automatic,ca,24491.0,white,21250.0,20k-40k
2012,Honda,Crosstour,EX-L,hatchback,automatic,ny,35366.0,green,19100.0,20k-40k
2014,Chevrolet,Captiva Sport,LTZ Fleet,suv,automatic,fl,18978.0,black,18100.0,0-20k
2013,Chevrolet,Impala,LTZ,sedan,,pa,53245.0,red,10700.0,40k-60k
2011,Hyundai,Elantra,GLS PZEV,sedan,automatic,fl,97434.0,white,8200.0,80k-100k
2011,Ford,F-150,Lariat,supercrew,automatic,md,44071.0,black,28600.0,40k-60k
2012,Ford,Escape,Limited,suv,automatic,ny,80140.0,black,9700.0,80k-100k
2013,Jeep,Grand Cherokee,Laredo,suv,automatic,pa,31996.0,black,24000.0,20k-40k
2014,Kia,Optima,LX,sedan,automatic,ga,46309.0,white,12800.0,40k-60k
2012,Kia,Forte,EX,sedan,automatic,pr,40701.0,silver,8600.0,40k-60k
2014,Ford,F-150,XLT,supercrew,automatic,ny,15681.0,black,27200.0,0-20k
2012,Lexus,IS 250,Base,sedan,automatic,tn,24988.0,red,20600.0,20k-40k
2011,Infiniti,G Coupe,G37,coupe,automatic,fl,30918.0,gray,20200.0,20k-40k
2012,Hyundai,Accent,GS,hatchback,automatic,ca,35772.0,gray,9300.0,20k-40k
2013,Chevrolet,Impala,LTZ,sedan,automatic,tx,24975.0,gray,7100.0,20k-40k
2014,Ford,Mustang,V6,convertible,automatic,nv,33282.0,white,14600.0,20k-40k
2013,Subaru,Outback,2.5i Premium,wagon,automatic,in,80994.0,gray,14000.0,80k-100k
2015,Chevrolet,Camaro,LT,convertible,automatic,tn,14334.0,black,24400.0,0-20k
2011,Chrysler,Town and Country,Touring-L,van,,pa,26122.0,gray,17200.0,20k-40k
2014,Nissan,Altima,3.5 S,sedan,automatic,pa,4337.0,black,19500.0,0-20k
2010,Toyota,Corolla,LE,sedan,automatic,fl,39751.0,silver,7300.0,20k-40k
2012,Ford,Focus,SE,sedan,automatic,mi,30886.0,black,9500.0,20k-40k
2013,Dodge,Journey,SE,suv,automatic,ga,35375.0,off-white,13600.0,20k-40k
2012,Toyota,Camry,LE,sedan,automatic,az,36234.0,white,12500.0,20k-40k
2013,Toyota,Camry,SE,sedan,automatic,co,56897.0,silver,13300.0,40k-60k
2013,Nissan,Versa,1.6 S Plus,sedan,,or,52791.0,white,8500.0,40k-60k
2011,Ford,Escape,Limited,suv,,on,93369.0,blue,10000.0,80k-100k
2012,Nissan,Sentra,2.0 SR,sedan,automatic,mo,44892.0,red,10200.0,40k-60k
2011,Ford,Escape,XLT,suv,automatic,nj,16309.0,gray,16600.0,0-20k
2014,Dodge,Durango,Limited,suv,automatic,tx,23346.0,gray,28300.0,20k-40k
2012,Nissan,Altima,2.5 S,sedan,automatic,tx,5675.0,silver,13800.0,0-20k
2014,Subaru,Legacy,2.5i Premium PZEV,sedan,automatic,il,15086.0,blue,18600.0,0-20k
2014,BMW,X3,xDrive28i,suv,automatic,nj,16806.0,white,32500.0,0-20k
2015,Chevrolet,Tahoe,LTZ,suv,automatic,ga,18066.0,black,51000.0,0-20k
2010,Mercedes-Benz,C-Class,C300 Sport,sedan,automatic,ca,42234.0,gray,16250.0,40k-60k
2012,Nissan,Altima,2.5 S,sedan,automatic,ca,37941.0,black,11500.0,20k-40k
2013,Ford,Focus,SE,sedan,automatic,ne,55990.0,white,9800.0,40k-60k
2011,Ford,Fusion,SPORT,sedan,automatic,ca,41665.0,black,12000.0,40k-60k
2012,Chevrolet,Camaro,SS,coupe,automatic,oh,29275.0,orange,24000.0,20k-40k
2013,Honda,Civic,EX,sedan,automatic,va,17896.0,black,11500.0,0-20k
2013,Audi,A6,3.0T Premium Plus quattro,sedan,automatic,ga,10523.0,brown,36200.0,0-20k
2012,Lexus,RX 350,Base,suv,automatic,wi,34310.0,red,25600.0,20k-40k
2012,Infiniti,G Sedan,G25x,sedan,automatic,mo,10838.0,blue,19900.0,0-20k
2012,Chevrolet,Equinox,LT,suv,,pa,42866.0,red,17900.0,40k-60k
2011,Kia,Sorento,LX,suv,automatic,ne,77565.0,gray,12600.0,60k-80k
2013,Toyota,RAV4,Limited,suv,automatic,ne,12514.0,gray,24500.0,0-20k
2013,Nissan,Altima,2.5,sedan,automatic,il,17042.0,blue,14200.0,0-20k
2014,Chrysler,Town and Country,Touring,van,automatic,mn,15862.0,black,20300.0,0-20k
2013,Jeep,Compass,Latitude,suv,automatic,nj,65224.0,white,12300.0,60k-80k
2014,Kia,Forte,LX,sedan,automatic,ga,11146.0,beige,12100.0,0-20k
2012,Ram,2500,SLT,cab,automatic,tx,91812.0,silver,28100.0,80k-100k
2013,Kia,Soul,+,wagon,,pa,16677.0,white,14900.0,0-20k
2013,BMW,X3,xDrive28i,suv,automatic,fl,48905.0,black,26200.0,40k-60k
2013,Nissan,Pathfinder,SV,suv,automatic,tn,8622.0,silver,22000.0,0-20k
2012,Dodge,Grand Caravan,SXT,van,automatic,nc,113691.0,gray,6800.0,More than 100k
2013,Nissan,Maxima,3.5 S,sedan,automatic,la,63970.0,silver,13800.0,60k-80k
2011,Honda,CR-V,EX,suv,automatic,tn,15388.0,gray,17400.0,0-20k
2012,Nissan,Altima,2.5 S,sedan,automatic,ga,76631.0,white,10500.0,60k-80k
2014,Toyota,4Runner,Limited,suv,automatic,fl,9231.0,white,39400.0,0-20k
2014,Ford,Mustang,V6,convertible,automatic,nv,61167.0,gray,12700.0,60k-80k
2013,Mercedes-Benz,C-Class,C300 Sport 4MATIC,sedan,automatic,oh,40044.0,—,22250.0,40k-60k
2013,Ford,Escape,SE,suv,automatic,mi,35591.0,red,16000.0,20k-40k
2013,Hyundai,Elantra,GLS,sedan,automatic,tx,19885.0,gray,9700.0,0-20k
2010,BMW,5 Series,535i xDrive,sedan,automatic,ma,79584.0,blue,15000.0,60k-80k
2013,Hyundai,Elantra,Limited,sedan,automatic,tn,35539.0,black,12700.0,20k-40k
